id,type,incident_id,address_map,sequence,longitude,latitude,altitude,success,geoid,block,block_group,tract,county,state,county_name,state_name,population,housing,timestamp,GEOID20
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:51+00:00,-117.0827,32.64,31.3466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:51,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:51+00:00,-117.0827,32.64,31.7466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:51,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:51+00:00,-117.0827,32.64,32.1466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:51,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:51+00:00,-117.0827,32.64,32.5466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:51,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:51+00:00,-117.0827,32.64,32.9466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:51,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:51+00:00,-117.0827,32.64,33.3466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:51,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:51+00:00,-117.0827,32.64,33.7466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:51,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:51+00:00,-117.0827,32.64,34.1466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:51,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:51+00:00,-117.0827,32.64,34.6466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:51,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:52+00:00,-117.0827,32.64,34.9466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:52,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:52+00:00,-117.0827,32.64,35.4466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:52,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:52+00:00,-117.0827,32.64,35.8466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:52,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:52+00:00,-117.0827,32.64,36.1466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:52,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:52+00:00,-117.0827,32.64,36.5466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:52,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:52+00:00,-117.0827,32.64,37.0466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:52,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:52+00:00,-117.0827,32.64,37.4466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:52,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:52+00:00,-117.0827,32.64,37.8466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:52,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:52+00:00,-117.0827,32.64,38.2466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:52,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:53+00:00,-117.0827,32.64,38.6466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:53,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:53+00:00,-117.0827,32.64,39.0466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:53,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:53+00:00,-117.0827,32.64,39.4466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:53,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:53+00:00,-117.0827,32.64,39.7466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:53,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:53+00:00,-117.0827,32.64,40.2466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:53,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:53+00:00,-117.0827,32.64,40.5466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:53,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:53+00:00,-117.0827,32.64,40.9466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:53,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:53+00:00,-117.0827,32.64,41.3466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:53,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:53+00:00,-117.0827,32.64,41.7466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:53,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:53+00:00,-117.0827,32.64,42.1466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:53,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:53+00:00,-117.0827,32.64,42.6466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:53,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:54+00:00,-117.0827,32.64,42.9466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:54,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:54+00:00,-117.0827,32.64,43.3466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:54,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:54+00:00,-117.0827,32.64,43.7466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:54,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:54+00:00,-117.0827,32.64,44.1466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:54,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:54+00:00,-117.0827,32.64,44.5466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:54,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:54+00:00,-117.0827,32.64,44.9466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:54,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:54+00:00,-117.0827,32.64,45.3466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:54,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:54+00:00,-117.0827,32.64,45.7466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:54,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:54+00:00,-117.0827,32.64,46.1466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:54,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:55+00:00,-117.0827,32.64,46.5466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:55,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:55+00:00,-117.0827,32.64,46.9466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:55,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:55+00:00,-117.0827,32.64,47.3466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:55,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:55+00:00,-117.0827,32.64,47.8466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:55,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:55+00:00,-117.0827,32.64,48.2466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:55,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:55+00:00,-117.0827,32.64,48.6466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:55,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:55+00:00,-117.0827,32.64,49.0466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:55,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:55+00:00,-117.0827,32.64,49.4466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:55,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:55+00:00,-117.0827,32.64,49.8466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:55,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:55+00:00,-117.0827,32.64,50.2466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:55,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:56+00:00,-117.0827,32.64,50.7466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:56,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:56+00:00,-117.0827,32.64,51.1466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:56,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:56+00:00,-117.0827,32.64,51.5466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:56,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:56+00:00,-117.0827,32.64,51.9466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:56,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:56+00:00,-117.0827,32.64,52.3466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:56,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:56+00:00,-117.0827,32.64,52.7466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:56,060730123021013
5dead61fec3d34d46f0428c7dc72ba0c,domestic dispute two subjects seen at the bus stop together no dv seen,Cvl67832,45 north broadway Avenue,2023-08-10 00:25:56+00:00,-117.0827,32.64,53.1466122,True,60730123021013,1013,1,12302,73,6,San Diego County,California,306,130,2023-08-10 09:25:56,060730123021013
